	Unnamed: 0	Unnamed: 0.1	sentence	sentiment	transliteration	translation
113	113	113	Ippa enna panna poram sweet sapada porom ,,,super awesome	positive	இப்பா என்னா பன்னா போராம் ஸ்வீட் ஸபாடா போரோம் ஸுபர் அவேசோம்	Iba what Panna Boram Sweet Zapata let&#39;s fight Super Awesome
114	114	114	Thala  U1  Yuvan Shankar Raja  Mass....	positive	தாலா  உ1  யுவந ஷங்கர ராஜா  மாஸ்	Tala U1 Youth Shankara King Mass
115	115	115	Shakthiman fans kill the like button	positive	ஷக்தீமன் பன்ஸ் கில் தே லைக் புட்டன்	Shaktiman Buns Gil tea Like Button
116	116	116	1:53 Ant-Man ah pottu Hope pottu polakra adhe smack	neutral	153 அந்தமந அ போட்டு ஹோப் போட்டு போலாக்ர அதே ஸ்மக்	153 Andaman A put Hope put Bolagra The same Smug
117	117	117	Screen Presence la ungala adichukka vera evanum illa Thala	neutral	ஸ்க்ரீன் ப்ரெஸ்ன்ஸ் லா உங்காலா ஆதிசுக்கா வேரா இவாநும்ம் இல்லா தாலா	Screen Presence La Ungala Adishuka Vera Evan too No Tala
118	118	118	Vera level movie & vasool NKP	positive	வேரா லேவேல மோவி  வஸஊல் ந்க்ப	Vera Not at all Movie Wasul NCP
119	119	119	Vera level acting thalaivar Mass's pakka mass sry petta masssss SSS	neutral	வேரா லேவேல அக்டிங் தலைவர மாஸ் பக்கா மாஸ் ஸ்ரீ பெட்டா மாஸ் ஸ்	Vera Not at all Acting Chairman Mass Baka Mass Shri Peta Mass Ssh
120	120	120	Sahoo 12 million nkp innu 9 million tha 🤣🤣🤣	positive	ஸஹோ 12 மில்லியன் ந்க்ப இநநு 9 மில்லியன் தா 	Saho 12 million NCP Anu 9 million Tha
121	121	121	Senseless movie ..  just video game..	neutral	சென்ஸ்லெஸ்ஸ் மோவி   ஜஸ்ட் வீடியோ கம	Senseless Movie Just Video Kama
122	122	122	Thala fans saarbaaga motion poster vendum adhe	positive	தாலா பன்ஸ் ஸார்பாகா மோட்டின் பாஸ்டர் வேம்டம் அதே	Tala Buns Zarbaga Modine Pastor lust The same
123	123	123	Rajinikanth sir is my favorite Hero says ARR	negative	ராஜீநீகாம்த சிர் இஸ் மீ பைவோரைட் ஹீரோ சய்ஸ் ஆர்	Resignation sir Is I am Bivorite Hero Sais R
124	124	124	Kadaram Kondan vs Saaho.... I'm waiting....	negative	கதரம கோன்தந வ்ஸ் ஸாஹோ இம் வைடிங்	अधारामा Gondana Vs Saho Im Whiting
125	125	125	0.35 & 0.55 sec   wowwwww	positive	035  055 செக்   வோ	035 055 Sec Woah
126	126	126	Last dialogue suit for all fans	positive	லாஸ்ட் டியாலோகு சூஇட் பார் ஆல் பன்ஸ்	Lost Dialogue Suit it see By Buns
127	127	127	Thala fans hit like me....	positive	தாலா பன்ஸ் ஹித லைக் மீ	Tala Buns Hita Like I am
128	128	128	Edho sadhi nadakudhu pa inum trending la varala	negative	ஏதோ ஸாதீ நாதாகுது பா இனம் ட்ரெண்டிங் லா வரலா	Something Saadi Nathakutu Pa race Trending La come on
129	129	129	Kalaila enthirucha udane thala ah paaka vathavanga oru like ah podunga	positive	கலைலா ஏந்திருசா உதான் தாலா அ பாகா வாதாவங்கா ஓரு லைக் அ போதுங்கா	Kaila Endrusa Udan Tala A Baka Wadawanga A Like A not enough
130	130	130	Shankar sir next film vijay and katrina kaif and perya herova villain ah pana veinga	neutral	ஷங்கர சிர் நெக்ஸ்ட் பிலிம் விஜய அண்ட் கேட்ரீநா கைஃப் அண்ட் பெர்யா ஹீரோவா விலாயின் அ பனா வேய்ங்கா	Shankara sir Next Film Vijaya And Katrina Kaif And Berya Hero Vilain A Pana Wayinga
131	131	131	Dai bahubali 1 & 2.    Kelambu kelambu.	neutral	டை பாஹுபலி 1  2    கேலாம்பூ கேலாம்பூ	Tie Baahubali 1 2 Calabash Calabash
132	132	132	PINK Bollywood  But Like Ajit kumar	positive	பிங்க் பொலிவுட்  புட் லைக் அஜித் குமார	Pink Bollywood Butt Like Ajith Kumara
133	133	133	Comedy ya erukku ithukku billa pandi ok	negative	காமெடி யா எருக்கு இதுக்கு பில்லா பண்டீ ஓக்	Comedy Ya For coal for this Billa Bundy Oak
134	134	134	Vs anna semma.......🤗epavum pola neega vera level.........	positive	வ்ஸ் அந்நா செம்மஐபாவம் போலா நீகா வேரா லேவேல	Vs That day Pure sin like Neka Vera Not at all
135	135	135	Kk chiyan vikram in kadaram kondan best wishes	positive	க்க சியாந விக்ரம் இன் கதரம கோன்தந பெஸ்ட் விஷ்ஸ்	K Chiana Vikram of अधारामा Gondana Best Wishes
136	136	136	1:34 Enna paarva da idhu goosebumps guaranteed	positive	134 என்னா பார்வா டா இது கூசெபம்ப்ஸ் குவாரான்டீத்	134 what look Dr This is Goosebumps Quarantine
137	137	137	Marana marana marana.. Sirapana tharamaana padam ...🤗🤗🤗🤗	positive	மராநா மராநா மராநா ஸிராபநா தாரமாநா பதம் 	Marana Marana Marana Sirabana Taramana Term
138	138	138	Thala look sema mass nu soldravanga mattum oru like podunga	positive	தாலா லூக சேமா மாஸ் நு சோல்த்ரவங்கா மட்டும் ஓரு லைக் போதுங்கா	Tala Luke Sema Mass Nu Soltrawanga Only A Like not enough
139	139	139	Vanthathu vanthuteenga thala fans ellarum like potutu ponga	positive	வந்தாதும் வம்துதீம்கா தாலா பன்ஸ் எல்லார்ம் லைக் போதுது போங்கா	Will not come Vamdutheemka Tala Buns Everyone Like enough Bonga
140	140	140	enada pandey news ah vittutu cinema la nadikuran	positive	இநதா பாண்டே நேவ்ஸ் அ வித்துது சினிமா லா நதிகுரண	Inada Pandey naves A Spore Cinema La Nadikurana
141	141	141	Ena da bgm ithu yuvannnnnnnnnn rocksssssss	positive	எனா டா பம் ஈது யுவநந ராக்ஸ்	Ena Dr Bum Edu Yuvanana Rocks
142	142	142	1st like Vijay Fanss Hit Likes	positive	1ஸ்ட் லைக் விஜய ப்பான்ஸ் ஹித லீக்ஸ்	1 st Like Vijaya pans Hita Leaks
143	143	143	Ex police cop become a prisoner.	neutral	எக்ஸ் போலீஸ காப் பெகோம் ஆ ப்ரீஸனர்	X Police Cop Begum Cow Prisoner
144	144	144	Trailer late ah parthu miss pannavanga.... Ippo happy ah	positive	ட்ரைலேர் லேத்த் அ பார்தும் மிஸ் பந்நாவங்கா இப்போ ஹேப்பீ அ	Trailer Lathe A will see Ms Pannawanga now Happy A
145	145	145	Nazawuddin Siddiqui in pettai  tharamana mudivu	positive	நஸாவுத்தீன் ஸித்திகி இன் பெட்டீ  தாரமநா முதீவு	Nazauddin Siddhi of Box Taramana old man
146	146	146	Oru pakkam bigil. Bigil anil kunjugalin alaparaikal	negative	ஓரு பக்கம பிகில் பிகில் அநீல குந்ஜுகலீந அலபரைகல்	A side Bigil Bigil Aneela Kunjugaleena Alabaraikal
147	147	147	Super  yaru nu keta chinna kulandhai um solum....... Maestro of Style	positive	ஸுபர்  யாரு நு கேதா சின்ன குலந்தாஈ உம ஸோலம் மேஸ்ட்ரோ ஆப் ஸ்டைல்	Super who Nu Catha small Kulantae Your Solam Maestro App Style
148	148	148	Dhanush Indha padathula ethana pera vetunarunu yarachum therinja solunga....	positive	தநுஷ இந்தா பதாதுலா எதாநா பேரா வேதுநாருநு யாரசம் தெரீந்ஜா சோலும்ங்கா	Dhanusha Inda Badatula For example Bara Vedanarunu Yarasam Terinja Solumnka
149	149	149	Vijay sethupathi fans hit like here	positive	விஜய ஸேதுபதீ பன்ஸ் ஹித லைக் ஹேரா	Vijaya Sethupati Buns Hita Like Hera
150	150	150	Aiyo enaku ipave thalaya padathula pakanumnu eruku	positive	ஐயோ இநகு இபாவ் தலயா பதாதுலா பகானும்நு எருகு	Alas Nice Ibaw Talaya Badatula Paganumnu Ash
151	151	151	THALAAAA  & U1 again ROCK	positive	தலா   உ1 அகின் ராக்	each U1 Akin Rock
152	152	152	Petta telugu la illea ? missing in tollywood	positive	பெட்டா தெலுங்கு லா இல்லியா  மிசிங் இன் டோலிவுட்	Peta Telugu La Illia Missing of Tollywood
153	153	153	Telugu  Thala fan's hit likes	positive	தெலுங்கு  தாலா பன்ஸ் ஹித லீக்ஸ்	Telugu Tala Buns Hita Leaks
154	154	154	Ennada 10M views ku 5th day laye ivlo mukkudhu nu solra bot anil p*** pasangala... No bots no Visay	negative	என்னாடா 10ம் வியஸ் கு 5த டே லயே இவ்லோ முக்குது நு ஸோலரா பாட் அநீல ப் பஸம்கலா நோ பாட்ஸ் நோ விஸாய	Don&#39;t you? 10th Vius Ku 5 days Day Lae Ivlo Muktu Nu Solara Pat Aneela B Pasamkala No Potts No Visayas
155	155	155	akshay kumar as shiva kumar	positive	அக்ஷய குமார அஸ ஷீவா குமார	Akshay Kumara Asst Shiva Kumara
156	156	156	Siripu vantha oru like podunga	neutral	சிரிபு வம்தா ஓரு லைக் போதுங்கா	Smile Vamta A Like not enough
157	157	157	Teaser la iruntha yedho onnu trailer la missing! Aana ithuvum nalla than irukku	negative	டெஸ்ர் லா இருந்தா யேதோ ஓநநு ட்ரைலேர் லா மிசிங் ஆநா இதுவும நல்லா தந இருக்கு	Desr La If there is Something Onanu Trailer La Missing The elephant This is it good own having
158	158	158	🤣🤣🤣Maran waiting la panavendam poi saavunga Ajith fans	positive	மரண வைடிங் லா பநாவண்டம் பாய் ஸாவுங்கா அஜீத பன்ஸ்	Death Whiting La Panavandam Mat Sawunga Ajita Buns
159	159	159	Dhanush fans sarbaga padam vetri adiya valthukal	positive	தநுஷ பன்ஸ் ஸர்பாகா பதம் வேத்ரீ ஆதியா வல்துகல	Dhanusha Buns Zarbaga Term Vetri Adiya A lot
160	160	160	Sweet sappuda porom  Sweet saputtu apdiye ethavthu karama (Viswasam) sappuduvom	positive	ஸ்வீட் ஸப்புடா போரோம்  ஸ்வீட் ஸபுத்தூ அப்தியே ஏதாவ்து கரமா விஸ்வஸம் ஸப்புதுவோம	Sweet Zaputa let&#39;s fight Sweet Sabuthu Abdiye something Karma Vishwasam Saptuvuoma
161	161	161	Pazhaya Rajinikanth ah paatha feeling pa....	positive	பஜ்ஹாயா ராஜீநீகாம்த அ பாதா பெலிங் பா	Bajhaya Resignation A Path Beling Pa
162	162	162	Maranam mass uh maranam Petta Athukku avar thaa poranthu varanum Thalaivar	neutral	மரநாம மாஸ் உஹ மரநாம பெட்டா அதுக்கு அவர தா போரம்தும் வரநும்ம தலைவர	Surname Mass Uh Surname Peta For that His Tha War too come on Chairman
163	163	163	neraya neraya neraya neraya neraya what a  performance voice Vera level.	positive	நேராயா நேராயா நேராயா நேராயா நேராயா வ்ஹத் ஆ  பெர்போர்மான்ஸ் வோஈஸ் வேரா லேவேல	straight straight straight straight straight What Cow Performance Voices Vera Not at all
