	uid	sentence	lang	sentiment
107	108	nena estos días han estado nasty ! Entre a las 4am vi tu llamada a las 2am .	['ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'NA', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA']	negative
108	109	: Tengo que ponerme fit de que ya 💩	['NA', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'NA']	negative
109	110	C pone mas fea la cosa : Según Trailer Bridge , Inc ., 1 d 4 compañías navieras que trae bienes a Puerto Rico radica QUIEBRA .	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'EN', 'EN', 'NA', 'NA', 'NA', 'NA', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'ES', 'ES', 'NA']	negative
110	111	wow Daniella , las blue ladies no se supone que cometan errores como este	['EN', 'NA', 'NA', 'ES', 'EN', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES']	negative
111	112	: No le bajo la luna pero cuando quiere le bajo los panties .. .	['NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'NA', 'NA']	negative
112	113	JUSTIN PLS PARA DE COPIARTE . SEAMOS AMIGOS O ALGO YO QUÉ SÉ , PERO STAHP .	['NA', 'EN', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'EN', 'NA']	negative
113	114	El bacon huele tan ricoooo	['ES', 'EN', 'ES', 'ES', 'ES']	negative
114	115	Naps .. . reason #1 why I have n't studied jajajaj	['EN', 'NA', 'NA', 'EN', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'ES']	negative
115	116	ya se .. . y me entero por un tweet de Daniela ! Niggah you is wack :/	['ES', 'ES', 'NA', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'NA', 'NA', 'EN', 'EN', 'EN', 'EN', 'NA']	negative
116	117	Mezclando más de 40 minutos GOOD Morning Grupo ! Feliz Viernes #elvacilondelaGatita	['ES', 'ES', 'ES', 'NA', 'ES', 'EN', 'EN', 'ES', 'NA', 'ES', 'ES', 'ES']	neutral
117	118	: JAJAJAJAJ WTF	['NA', 'ES', 'EN']	neutral
118	119	: bueno this is it , make it count because this is going to be just one last time #thefinalcountdown	['NA', 'ES', 'EN', 'EN', 'EN', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']	negative
119	120	esta super nice but I 'm still cold jajaja	['ES', 'ES', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'ES']	neutral
120	121	Con algunas de mis alumnas en Imagen Modeling by La Gatita . #halloween	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'EN', 'ES', 'ES', 'NA', 'EN']	neutral
121	122	Tip #3 : Toda historia tiene un principio . Empieza la tuya con el app Lists for Writers : .	['EN', 'NA', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'EN', 'EN', 'EN', 'NA', 'NA']	negative
122	123	🍹 Las q nunca han faltado en la nevera está #Navidad2015 🎉🎄 #sorrynotsorry	['NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'EN']	neutral
123	124	CUAL TE GANAS DE COMER AHORA MISMO ? #DOUGHNUTS #COOKIES #ICECREAM #CHOCOLATE	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'EN', 'EN', 'EN', 'ES']	neutral
124	125	Me perderé el Pep Rally por estar estudiando . Sufro .	['ES', 'ES', 'ES', 'NA', 'EN', 'ES', 'ES', 'ES', 'NA', 'ES', 'NA']	negative
125	126	¿ por que ese retweet ? Ewww .	['NA', 'ES', 'ES', 'ES', 'EN', 'NA', 'NA', 'NA']	neutral
126	127	Y si no juegas a Far Cry Primal no entenderás nada y para ti sólo estoy diciendo palabras al azar . Ya me callo .	['ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'EN', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'NA']	negative
127	128	: Otro compañero muerto en batalla . #FriendZone http://t.co/eqa8fcPIAM	['NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'EN', 'NA']	negative
128	129	JAJAJAJJAJAJ #noshame	['ES', 'EN']	neutral
129	130	Todavia el final de HIMYM gives me the feels 😥	['ES', 'ES', 'ES', 'ES', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA']	neutral
130	131	Gracias !! El punto mas preocupante para mi es el #2 .. . gracias US government ! http://t.co/mQh6GEm7l6	['ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'NA', 'ES', 'NA', 'EN', 'NA', 'NA']	negative
131	132	Por este medio quiero anunciarles que volvió mi snapchat filter favorito : el del gatito . #PoltaNadie	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'EN', 'ES', 'NA', 'ES', 'ES', 'ES', 'NA', 'ES']	neutral
132	133	Palm leaves 🌴 beach vibes 🌴 crop top disponible en nuestra tienda #salhuastore #clothing #beach #allyouneedisecuador	['EN', 'EN', 'NA', 'EN', 'EN', 'NA', 'EN', 'EN', 'ES', 'ES', 'ES', 'ES', 'EN', 'EN', 'EN', 'EN']	neutral
133	134	: No me digas que me calme o que deje el show , yo estaba a punto de , pero tú viniste y me extendiste mi encojonamiento por …	['NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA']	negative
134	135	#selfie #goinghome #off #nomorework #happy #needtorest A descansar un poco ! #weekend #traveling http://t.co/KwPFa4mnpE	['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'ES', 'ES', 'ES', 'ES', 'NA', 'EN', 'EN', 'NA']	neutral
135	136	La fiesta de y #teamlagatita en #Toyota of #SouthFlorida . Ven para aca para el mejor … http://t.co/rLgkbMNQfZ	['ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'NA', 'EN', 'EN', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA']	neutral
136	137	Look de hoy en #MQB #stilemillateam y a mi ya Hasta de stylist tambien love u http://t.co/cL0rAyUr	['EN', 'ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'EN', 'EN', 'NA']	neutral
137	138	Jajajajaj asi es que se dice cuando te parkeas cm que with no fucks given :)	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'EN', 'EN', 'EN', 'NA']	neutral
138	139	: donald trump 's sons kill ( endangered ) animals for fun . 🐸☕️ can y 'all make this go viral or	['NA', 'NA', 'NA', 'EN', 'EN', 'EN', 'NA', 'EN', 'NA', 'EN', 'EN', 'EN', 'NA', 'NA', 'EN', 'ES', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']	negative
139	140	Big fashion NO ! Aunque Estes viajando esto no es aceptable ! 👎 No vio nuestro segmt en http://t.co/jd02zRmu	['EN', 'EN', 'EN', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA']	negative
140	141	Stalking a porque , ¿ por qué no ?	['EN', 'EN', 'ES', 'NA', 'NA', 'ES', 'ES', 'ES', 'NA']	neutral
141	142	Voy bby .	['ES', 'EN', 'NA']	neutral
142	143	Canción de YOUTUBERS LIFE terminada con !! ! Prontitoooo nuevo temazo !! !! fiyahh !! 🔥🔥😁	['ES', 'ES', 'NA', 'EN', 'ES', 'ES', 'NA', 'NA', 'ES', 'ES', 'ES', 'NA', 'NA', 'NA', 'NA', 'NA']	positive
143	144	y la pared para el malll mega full , tirate el page de ya llego .	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'NA', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'NA']	neutral
144	145	puedo seguir poniendo pics en insta o soy muy annoying ?	['ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'NA']	neutral
145	146	: La noche está para una movie y una copa de vino .. ..	['NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA']	neutral
146	147	: No sé porque es , pero siempre estoy para conversaciones deep .	['NA', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'NA']	negative
147	148	i guesss pero me da dermatitis . So aunque beba mucha sprite no me da . Y no puedo bregaL con el agua namás 😔 #Ser éGorda	['EN', 'EN', 'ES', 'ES', 'ES', 'ES', 'NA', 'EN', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES']	negative
148	149	"yo no te he dado permiso para un "" date "" pff"	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'EN', 'NA', 'ES']	neutral
149	150	: No hay cosa más graciosa que los flashbacks el día después del jangueo .	['NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA']	neutral
150	151	: Fifty shades of mi apa	['NA', 'EN', 'EN', 'EN', 'ES', 'EN']	neutral
151	152	: Curiosa forma de hacer ping pong	['NA', 'ES', 'ES', 'ES', 'ES', 'EN', 'ES']	neutral
152	153	No me preocupa spam tw a esta hr cause casi nunca hay gente sou #yolo	['ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES']	neutral
153	154	No saben lo mucho que me duele cuando los de Baskin me dicen que no tienen mantecado de Rainbow	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN']	positive
154	155	No había wifi y por eso no he podido subir vlog . MAÑANA HABRÁ . I PROMISE .	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'NA', 'ES', 'ES', 'NA', 'EN', 'EN', 'NA']	neutral
155	156	": "" mi último follower 🌚 "" #TwitterPal2013"	['NA', 'NA', 'ES', 'ES', 'EN', 'NA', 'NA', 'NA']	neutral
156	157	": "" Never trashy "" excepto cuando sale Jowell y Randy , ahi hay break y excusa"	['NA', 'NA', 'EN', 'EN', 'NA', 'ES', 'ES', 'ES', 'NA', 'ES', 'NA', 'NA', 'ES', 'ES', 'EN', 'ES', 'ES']	negative
157	158	Un adelantito de lo que tengo para #premiostumundo #wardrobe #vestuario ya estamos listos #styling … http://t.co/mMHKDhgxLc	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'EN', 'NA', 'NA']	negative
158	159	Wish . Smile . Enjoy Desea . Sonrie . Disfruta #Urbanvibes mood #newcollection #hechoenecuador #dress	['EN', 'NA', 'EN', 'NA', 'EN', 'ES', 'NA', 'ES', 'NA', 'ES', 'EN', 'EN', 'EN', 'ES', 'EN']	neutral
159	160	"Nunca pensé que "" bruh "" me frustraría tanto"	['ES', 'ES', 'ES', 'NA', 'EN', 'NA', 'ES', 'ES', 'ES']	neutral
160	161	Llore tanto wow ! Me dolio	['ES', 'ES', 'EN', 'NA', 'ES', 'ES']	negative
161	162	: ¡ Orgullo Boricua ! MT : Wow !! What a match !! #PuertoRico just beat #Spain 3-2 for their 2nd pool G win htt …	['NA', 'NA', 'ES', 'ES', 'NA', 'ES', 'NA', 'EN', 'NA', 'EN', 'EN', 'EN', 'NA', 'NA', 'EN', 'EN', 'NA', 'NA', 'EN', 'EN', 'NA', 'EN', 'EN', 'EN', 'NA', 'NA']	positive
162	163	: te hicimos una pequeña sorpresa ¡ Esperemos que te recuperes pronto ! Te queremos 😢💕 #ProjectForBabyKronno …	['NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'NA', 'EN', 'NA']	negative
163	164	": "" tweet not found "" MIRA PUÑETA YO LO ESTOY VIENDO"	['NA', 'NA', 'EN', 'EN', 'EN', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES']	negative
164	165	: FUCKING LITERAL	['NA', 'EN', 'ES']	neutral
165	166	: mis tweets no son dedicados a nadie , so no te piques y tampoco te emociones	['NA', 'ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES']	neutral
166	167	Holly shit #LoSientoNoPuedoParar D:	['EN', 'EN', 'ES', 'NA']	negative
167	168	No hay ninguna noche aqui que no viene una ambulamcia .. . dear gringos , learn how to control your alcohol	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'EN', 'ES', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']	negative
168	169	Trabajando y creamer #elvacilondelaGatita	['ES', 'ES', 'EN', 'ES']	neutral
169	170	: MOTIVENSE QUE ESTO ES YAAAA 🚨 DM PARA LISTA PQ QUEDAN POCOS ESPACIOS !! !	['NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA']	neutral
170	171	Colores #trending #Nude de mis labiales preferidos #mac #nyc NYC es una marca mucho más …	['ES', 'EN', 'EN', 'ES', 'ES', 'ES', 'ES', 'EN', 'NA', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA']	negative
171	172	: Ver a haciendo freestyles en el hotel es algo impagable xD	['NA', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA']	neutral
172	173	Entre salirle extremadamente bicha o semi-nice escogí la segunda opción for his sake y mi paz interior	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'EN', 'EN', 'ES', 'ES', 'ES', 'ES']	neutral
173	174	TAMBIÉN HE COMIDO CALÇOTS OMG	['ES', 'ES', 'ES', 'NA', 'EN']	neutral
174	175	Necesito ZombiFavs y ZomberRetuits ¿ Donde Están Los INFECTADOS ! ( ✖╭╮✖ ) ?	['ES', 'EN', 'ES', 'EN', 'NA', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'NA', 'NA', 'NA']	neutral
175	176	: spot más chulo el de hoy http://t.co/vivWnC27BC	['NA', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA']	neutral
176	177	: do re mi fa so done with u	['NA', 'EN', 'EN', 'ES', 'EN', 'EN', 'EN', 'EN', 'EN']	neutral
177	178	Lilas ☔️ #salhuaclothing http://t.co/Ou2ZqVOabe	['ES', 'NA', 'EN', 'NA']	neutral
178	179	: En el friendzone desde que nací	['NA', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES']	negative
179	180	: Yes I ’m a shoe-aholic . No , I do n’t need help . #quote	['NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'ES', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'EN']	neutral
180	181	Ahh true shit lo que dice Camila , sorry jabs por darte info equivocada 😈	['EN', 'EN', 'EN', 'ES', 'ES', 'ES', 'NA', 'NA', 'EN', 'NA', 'ES', 'ES', 'ES', 'ES', 'NA']	negative
181	182	: ya mi mente esta en spring break	['NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'EN']	neutral
182	183	Red carpet look . vestido stylist dúo #angieestilo y … http://t.co/0Gx41RmqM4	['EN', 'EN', 'EN', 'NA', 'ES', 'EN', 'ES', 'ES', 'ES', 'NA', 'NA']	neutral
183	184	: No hay canción más linda que Little Things .	['NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'EN', 'NA']	neutral
184	185	JAJAJJA lesson always let a girl finish her sentence nunca sabes .. .	['ES', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'ES', 'ES', 'NA', 'NA']	neutral
185	186	Thanks acemita buen provecho #healthy	['EN', 'ES', 'ES', 'ES', 'EN']	neutral
186	187	#quotes #monday #elvacilondelagatita	['EN', 'EN', 'ES']	neutral
187	188	: Personas interesadas en Shootings me pueden escribir al DM , de esta semana en adelante tendré libre los fines de semana .…	['NA', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'EN', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA']	negative
188	189	: PAPO TAMOS ACTIVE DESDE LAS 3AM	['NA', 'ES', 'ES', 'EN', 'ES', 'ES', 'NA']	neutral
189	190	vacila cause esa es tu despedida de soltera ✌🏼️	['ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA']	neutral
190	191	: ATM 2-0 FCB ( FT ) - ¡¡ ¡ Cayó el campeón !! ! ¡¡ ¡ Nadie puede con la maldición !! ! Parece imposible ganar la UEFA Champions Le …	['NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'ES', 'ES', 'ES', 'NA', 'NA', 'NA', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'ES', 'ES', 'ES', 'ES', 'NA', 'EN', 'ES', 'NA']	negative
191	192	es mi amigo y son coñas .. . pls xD	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'EN', 'NA']	neutral
192	193	: Para ser honesto , me divertí mucho haciendo este mural . #nissiartworkshop	['NA', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'EN']	neutral
193	194	: En fotos con y makeup & hair Stylist ツ	['NA', 'ES', 'ES', 'ES', 'ES', 'EN', 'NA', 'EN', 'EN', 'NA']	neutral
194	195	JAJAJAJ that sucks af	['ES', 'EN', 'EN', 'EN']	negative
195	196	": el "" te ves hermosa hoy "" nunca puede faltar y es una de las cosas que más enamoran , alwayssss ."	['NA', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'EN', 'NA']	negative
196	197	Los nudes dan vida y animo para continuar feliz el día .	['ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA']	neutral
197	198	cifi me tiene en un badtrip eterno	['NA', 'ES', 'ES', 'ES', 'ES', 'EN', 'ES']	negative
198	199	#Clevlander #beachhouse2015 #ElVacilondelaGatita	['EN', 'NA', 'ES']	neutral
199	200	Elegance and trendy suits #blue #black #menstyle Elegancia y moderno estiló para los hombres … http://t.co/e7yJwCOI1o	['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA']	neutral
200	201	Tbt a cuando se podían ver los best friends en snapchat	['EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'EN', 'ES', 'EN']	positive
201	202	Ah ok yo wtf is wrong with this one not	['EN', 'EN', 'ES', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']	negative
202	203	está on fire invadiendo mi timeline . Le llaman #PautaPerea	['ES', 'EN', 'EN', 'ES', 'ES', 'EN', 'NA', 'ES', 'ES', 'ES']	neutral
203	204	: Si esto fue el after de la grad no me quiero imaginar el prom 🙌😝🍻	['NA', 'ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'NA']	negative
204	205	: Its time for a taaaan #LaPlayiMeLlama	['NA', 'EN', 'EN', 'EN', 'EN', 'ES', 'ES']	neutral
205	206	a claro este emoji 😒 es de pura alegria i forgot 😂	['ES', 'ES', 'ES', 'EN', 'NA', 'ES', 'ES', 'ES', 'ES', 'EN', 'EN', 'NA']	neutral
206	207	No lines , no hassle , just deals . It can only be one thing . #CyberMonday http://t.co/R7qSdzPggE http://t.co/Im92NQIcHz	['ES', 'EN', 'NA', 'EN', 'EN', 'NA', 'EN', 'EN', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'EN', 'NA', 'NA']	neutral
207	208	: Beber con cojones y levantarte sin hangover . http://t.co/8gcFw7F5Zj	['NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'NA', 'NA']	neutral
208	209	no comprendo como los alcoholicos puedes estar asi 24/7 .. . do n't get it	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'NA', 'EN', 'EN', 'EN', 'EN']	negative
209	210	: yo necesito un break de todo	['NA', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES']	negative
210	211	Mi sis habla demasiau au au	['ES', 'EN', 'ES', 'ES', 'ES', 'ES']	negative
211	212	Pulling clothing for a music video . Creative day . Buscando y creando looks para video musical #music #artist #dancers	['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'EN', 'EN', 'NA', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'EN', 'EN', 'EN']	neutral
212	213	Quien los viera ! woow my talented friends !! !! http://t.co/Z4J0nFAH	['ES', 'ES', 'ES', 'NA', 'EN', 'EN', 'EN', 'EN', 'NA', 'NA', 'NA']	neutral
213	214	JAJAJAJAAJAJAJAJAJAJAJAAJAJA I DIED	['ES', 'EN', 'EN']	neutral
214	215	: Oye , Tu te has apuntado a ??	['NA', 'ES', 'NA', 'ES', 'ES', 'EN', 'ES', 'ES', 'NA']	neutral
215	216	So cuando es la fuga ? 23 o 30 ?	['EN', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'ES', 'NA', 'NA']	neutral
216	217	: Si todos fuesemos vecinos como en PC , verano fuese mucho más divertido	['NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES']	neutral
217	218	no has visto mi anterior tuit ?	['ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'NA']	neutral
218	219	: Sexy vs Vulgar > Consejos de moda por y de maquillaje por mi ;) > Via MSN Latino : http://t.co/si6 .. .	['NA', 'NA', 'EN', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'ES', 'NA', 'ES', 'NA', 'NA', 'NA', 'NA']	positive
219	220	No puedo bregar con el update de SC	['ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'NA']	negative
220	221	: * Se imagina uno de esos tweets de consejos de amor o algo totalmente obvio sin el límite de 140 characters * * projectile vo …	['NA', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'EN', 'NA', 'NA', 'EN', 'EN', 'NA']	negative
221	222	Yal nivel : puso como 5 stories con el filtro del perrito 🙄	['ES', 'ES', 'NA', 'ES', 'ES', 'NA', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA']	neutral
222	223	: #PrayForPaco que el vino se le va a calentar con tanto fuego	['NA', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES']	neutral
223	224	": Me dice "" Papi , dime cosas nasty "" mientras le bajo el pantie"	['NA', 'ES', 'ES', 'NA', 'ES', 'NA', 'ES', 'ES', 'EN', 'NA', 'ES', 'ES', 'ES', 'ES', 'EN']	negative
224	225	Mañana tendré mi primera competencia de cheer y no sé ni como me siento 😳	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA']	negative
225	226	JAJAJAJAJAJJAAJ 2013 ? Rlly ?	['ES', 'NA', 'NA', 'EN', 'NA']	neutral
226	227	: The Música Unsigned contest winner has been revealed : http://t.co/YYTZP8PqN1 http://t.co/7EE4iByDsQ	['NA', 'EN', 'ES', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'NA', 'NA']	negative
227	228	mandame fotos del libro pls , se me quedo en el locker	['ES', 'ES', 'ES', 'ES', 'EN', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN']	neutral
228	229	: 🚨 PLEASEEE 🚨 Es mi hermano , necesita un trasplante de médula ósea 🚨😩	['NA', 'NA', 'EN', 'NA', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA']	negative
229	230	: 🚨🚨🚨 URGENTE 🚨🚨🚨 Labrador Mix , busca un hogar donde le den mucho amor , ojo : vacunado 🚨🚨 🚨🚨 …	['NA', 'NA', 'ES', 'NA', 'ES', 'EN', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'NA', 'ES', 'NA', 'NA', 'NA']	negative
230	231	El problema de los trailers de marvel y dc es q te cuentan la puta pelicula	['ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'NA', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES']	negative
231	232	: Hoy es pa ' Vibra a celebrar el cumple del bro 🍾	['NA', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'NA']	neutral
232	233	JJAJAJAJAJAJAJ BYE	['ES', 'EN']	neutral
233	234	: Me dejan en read pero mi tiro un buen selfie to make them cry .	['NA', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA']	neutral
234	235	Xmil , no hay break	['ES', 'NA', 'ES', 'ES', 'EN']	negative
235	236	: mis seniors 💘😭⚾️ #CalletForLife http://t.co/Pf0zMcNYLD	['NA', 'ES', 'EN', 'NA', 'EN', 'NA']	negative
236	237	Que mucha mierda drunk me puso en snapchat ayer . * procede a empezar a borrar *	['ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'NA', 'ES', 'NA', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA']	negative
237	238	: Sex on 1st date dont mean you a hoe , waiting 90 days wont make you a wife , cute pics dont mean y 'all happy , having a title dont …	['NA', 'EN', 'EN', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'EN', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'EN', 'EN', 'EN', 'EN', 'ES', 'EN', 'EN', 'NA', 'EN', 'EN', 'EN', 'EN', 'NA']	negative
