	Unnamed: 0	sentence	sentiment	transliteration	translation
116	116	Kidu bgm for ikka kidu movie super	positive	കിഡു ബ്ഗ്മ ഫര ഇക്കാ കിഡു മോവീഏ സൂപ്പര്	Kidu Bgma Fara Ika Kidu Moviee Super
117	117	MAMMOOKKAAA....  NIGHAL MUTHAANU....Nighal kola maassalla...  kolaveri maasaanu.....	positive	മമൂക്കാ  നിഘല മുഥാനുംനിഘാല കോലാ മാസ്സല്ലാ  കോലാവരീ മാസാനു	Mamooka Nighala MuthanumNighala Kola Masalla Kolavari Masanu
118	118	Deleep atta padam orappu maga hit	positive	ദേലീപ അട്ടാ പദമ ഓരപ്പു മാഗ ഹിത	Delipa atta padama orapu maga hita
119	119	ee padam 8 nilayil podannamennju prarthikunnju	negative	ഈം പദമ 8 നീലാഇല പോദന്നാമേന്ന്ജൂ പ്രാര്തീകുന്ന്ജൂ	Eam Padma 8 Nila Ila Podannamenenju Prarteekunnuju
120	120	Ikka i lv uuuuu big screen kandolan waitinggggg	positive	ഇക്കാ ഇ ല്വ ഊ ബിഗ സ്ക്രീന് കംഡോലന വൈറ്റിങ്ഗ	Ika e lwa oo biga screen kamdolana whitinga
121	121	trailer valare cheruthayipoyi mammoottyude mukham enkilum onnu kanikkamayirunnu	neutral	ട്രേല്ര് വാലാര ചേരുതായീപോയി മമൂട്ട്യുഡേ മുഖമ എന്കീലുമ ഓനനു കനിക്കാമഈരുനനു	Trailer Valara Cheruthaiipoi Mamootude Mukama Enkieluma Onanu Kanikamaairunanu
122	122	Ayye poraaa.... lalettan nu role ille??	negative	അയ്യേ പോരാ ലാലെത്തന നൂ റോള് ഇല്ല	Aye pora lalethana no no role
123	123	Vineethangil adu supero super chodikanundo allea vineetheaaa	positive	വിനീഥാനഗീല അദു സൂപ്പരോ സൂപ്പര് ചോദികനുംന്ദോ അലേം വിനീതീആ	Aleem Vineetheea
124	124	Fdfs vare wait cheyyan pattilla Ijjathi ittam Mamookka	positive	ഫ്ദ്ഫ്സ വരേ വാട ചേയ്യാന പത്തില്ലാ ഇജ്ജാഥീ ഇത്തമ മമൂക്കാ	Fdfsa ware vada cheyyana patilla ijjathi ittama mamooka
125	125	Owf Poli......angane oru paad naal kazhinj oru Nalla cinima kanaan povnu	positive	ഓവ പോലിയാംഗനേ ഓരു പാദ നാല കാഝ്ഹീംജ ഓരു നല്ലാ സിനിമാം കനാന പോവനും	Ova Poliangane Oru Pada Nala Kajheemja Oru Nalla Movie Kanana Powanum
126	126	Enta ponno ikka kalakum van trailer	positive	എന്താ പോനനോ ഇക്കാ കലകുമ വന ട്രേല്ര്	Enta Ponano Ika Kalakuma Forest Trail
127	127	Entammo ikka powli powli ...heavy item	positive	എന്റാമ്മോ ഇക്കാ പോവലീ പോവലീ ഹേവ്യ ഇതേമ	Entammo Ika Povelee Povelee Hevya Ithema
128	128	Ee trailer vachaaanooo luciferinodu muttaan varunnath	negative	ഈം ട്രേല്ര് വചആനൂ ലുസിഫേരിനോദു മുത്താന വരുണനാഥ	Eam trailer wachaanu luciferinodu muthana varunanath
129	129	Ini aarkkum onnum parayaanillallooo Remember the Name: Laleettan	positive	ഇനീ ആര്ക്കുംമ ഓനനുംമ പരയാനിലആല്ലൂ രേമേംബര് ദ നാമം ലാലീത്തന	Inee Arkumma Onanumma Parayanilaallu Remembarda Naam Lalithana
130	130	Inn ni8 full repeat adich kanan ponavar ivide like adicholu	positive	ഇന്ന നീ8 ഫുഅല റേപേട ആദിച കാനന പോനാവര ഇവിഡ് ലീകേ ആദിചോലും	Inna ne8 fuala repeda adicha kanana ponavara evid leake adicholum
131	131	Adipoliii movie..Suraj nta acting super ayiittodee....anike othiri ishtapatuuu..super movie	positive	ആദിപോലീ മോവീഏസുരാജ് ന്താ ആക്ടിംഗ് സൂപ്പര് അയീത്തോദീനികേ ഓഥീരീ ഇഷ്തപതൂസൂപ്പര് മോവീഏ	Adipoli MovieEsuraj Ntha Acting Super Ayeethodinike Otheeri IshtapathooSuper Moviee
132	132	Mudi valarthi lalettan pazhya rajashilpi look thannee 0.51 il... super	positive	മുദി വാലാരഥീ ലാലെത്തന പഝ്ഹ്യാ രാജശീല്പീ ലൂക ഠാന്നീ 051 ഇല സൂപ്പര്	Mudi Valarathi Lalethana Pajhhya Rajashilpi Luka Thanni 051 Ila Super
133	133	Moood poyi mood poyi aa sabune kandappol mood poyi	negative	മൂഡ് പോയി മൂഡ് പോയി ആ സബൂനേ കന്ദാപ്പോല് മൂഡ് പോയി	The mood is gone, the mood is gone, the mood is gone like that soap
134	134	Dislike adicha pullanmarude mugathulla adiyavatte oro likum	negative	ഡിസ്ലീകേ ആദിചാ പുലഎന്മാംരുഡ മുഗഥുല്ലാ ആദിയവത്ത് ഓരോ ലികുമ	Dislike adicha pulanmamruda mugathulla adiyawat each likuma
135	135	@02:19 Ee scene theatril polikkum .... Lalettta :):>3	positive	0219 ഈം സീന തിയേത്രില പോലിക്കുംമ  ലാലെട്ടാ 3	0219 Eam Seena Theatrila Polikumma Laletta 3
136	136	njaghalu katta waiting aanu...nov 21 aavunnillallo ennoru pbm	positive	ന്ജാഗാലു കട്ടാ വൈറ്റിങ് ആനുനോവ 21 ആവുന്നീലആല്ലോ എന്നോരു പ്ബ്മ	Njagalu Katta Whiting Anunova 21
137	137	Vivek oberoi best villan powli 🤩🤩🤩	positive	വിവേക ഒബറോയ് ബെസ്റ്റ് വില്ലന പോവലീ 	Viveka Oberoi Best Villana Poveli
138	138	Kalathu ezhunnettu ee trailer kanumbol oru unmesham kittunnudu	positive	കലാതും ഈഝ്ഹുന്നേത്തു ഈം ട്രേല്ര് കനുംബോല് ഓരു ഉന്മേശമ കിത്തുന്നുദു	Kalatum Ejhhunnethu Eam Trailer Kanumbol Oru Unmeshama Kithundudu
139	139	Trailer oru rakshayum illa 3 vattam kandu  Not the point aarudeyum fan alla	positive	ട്രേല്ര് ഓരു രക്ഷയുംമ ഇല്ലാ 3 വത്തമ കാണ്ഡു  നട ദ പോയിന്റ് ആരുദേയമ ഫന അല്ലാ	Trailer Oru Rakshayumma Illa 3 Vathama Kandu Nada The Point Arudeyama Fana Alla
140	140	Ambooo Roman ezunettu  EPIC loading	positive	അംബൂ റോമന് ഈഝുനെത്തു  എപിക് ലോഡിങ്ങ്	Epic loading for Ambu Roman Ejhune
141	141	Powlii powlii...last dialogue comedy anenkilu kidlm tyming	positive	പോവ്ലീ പോവ്ലീലാസ്റ്റ് ദീഅലോഗു കോമേഡി അനേന്കീലു കിദ്ലമ റ്റിമിംഗ്	Povlee Povleelast Deealogu Comedy Anenkilu Kidlama Timing
142	142	Oru rakshayum illa ikka ingal yendhon manusyanaaa itihasam	positive	ഓരു രക്ഷയുംമ ഇല്ലാ ഇക്കാ ഇന്ഗല യേന്ധോന മാംനുംസ്യാനാ ഇതിഹാസമ	Oru rakshayumma illa ika ingala yendhona mamnumsyana itishama
143	143	Trailernu katta wait cheythirikkunna ethra aalundu ivide	positive	ട്രേല്റണു കട്ടാ വാട ചേയഥീരീക്കുംന്നാ ഏത്രാ ആലുംദു ഇവിഡ്	Trailern cutta vada cheyathiriknumna etera alumdu evid
144	144	oru rakshayum illlla. orappicho muruga ninte mukalilekkk oru asuravithinte idivettu entry kathninnooo 100 crore club  adichaaaaaach	positive	ഓരു രക്ഷയുംമ ഇല്ലാ ഓരപ്പിചോ മുരുഗാ നീന്റ മുകാലീലേക്ക ഓരു അസുരവിതീന്റ ഇദിവേത്തു ആന്ട്രി കത്നീന്നൂ 100 ക്രോര് ക്ലബ്  ആദിചാച	Oru rakshayum ila orapicho Muruga neenta mukalileka oru asuravitheena Idivethu entry Katneennu 100 crore club Adichacha
145	145	Police ill minimum  hight elle  Aju oke police	negative	പോലീസ് ഇല്ല മിനിമുമ  ഹിറ്റ് ഇല്ല  അജു ഓകേ പോലീസ്	Police no minimum hit no aju ok police
146	146	Orika kanda veendum veendum kanan thonnum..	positive	ഓരികാ കംദ വേംദുമ വേംദുമ കാനന തോനനുംമ	Orika kamda venduma venduma kanana tonanumma
147	147	Dislike cheydha thendigalk releasin kaanich therum nangal endhan mamangam enn	negative	ഡിസ്ലീകേ ചേയ്ധാ തേണ്ഡിഗാല്ക റേലീസീന കാനീച തേരുമ നംഗല ഏന്ധന മമംഗമ ഏന	Dislike Cheidha Tendigalka Ralesina Kaneecha Theruma Nangala Endhana Mamangama Ena
148	148	EyyaLu Nthu Manushana Oru Rakshayum Ella Kidu	positive	ഏയ്യാലു നതും മനുശാനാ ഓരു രക്ഷയുംമ ഏല്ലാ കിഡു	Eyyalu Nattum Manushana Oru Rakshayumma Ella Kidu
149	149	ikkante mugham illathe thanne super mugham koode kanichenkil enthavum avastha	positive	ഇക്കാന്ത് മുഗമ ഇല്ലാത ഠാന്നേ സൂപ്പര് മുഗമ കൂഡേ കനീചേന്കീല ഏന്താവുംമ അവസ്ഥാ	Ikanth Mugama is absent Thanne Super Mugama too Kanechenkila what is the situation
150	150	Rajuvetta ningal mass annu.  Ammoo enna oru feel.  Laletta	positive	രാജുവേത്താ നീന്ഗല മാസ അന്നു  അമ്മൂ ഏനനാ ഓരു ഫീല  ലാലെട്ടാ	Rajuvetha Ningala Masa Annu Ammu Enana Oru Fila Laletta
151	151	Uff mwonr kinnam kaachya item	positive	ഉഫ്ഫ മ്വോംര കീന്നമ കാച്യ ഇതേമ	Uffa Mvomra Keennama Kachya Itema
152	152	madhura rajayum  usharavatte ...from a lalettan fan .	positive	മധുരാ രാജയഉംമ  ഉഷാരവത്ത് കരോമ ആ ലാലെത്തന ഫന 	Madura rajayaumma usharavat karoma aa lalethana fana
153	153	Sambavam kollam but	neutral	സമ്ബവമ കൊല്ലം ബുത	Sambavama Kollam Buta
154	154	Mamookayude padamaayalum lalettan te padamaanenkilum itoru malayalam padamaanu athorkanam nammaku Ella industrikaleyum vettichu nammade Malayalam industriye unnatangalil ethikanam	positive	മമൂകായുഡേ പദമായളമ ലാലെത്തന തേ പദമാനേന്കീലുമ ഇതോരും മലയാളം പദമാനു അഥര്കനാമ നമ്മകു ഏല്ലാ ഇന്ഡയസ്ത്രിക്ലേയുംമ വേത്തീചു നമ്മദ് മലയാളം ഇന്ഡയസ്ത്രീയ ഉന്നതംഗലില ഏതീകാനാമ	Mamukayude padamayalama lalethana te padamanenkiiluma itorum malayalam padamanu atharkanama nammaku ella indyastriyumma wetheechu nammad malayalam indyastryya utnatangalila ethikanama
155	155	Njan oru a10 fan aanu but ithu kollaam...... nammade ikka poliyaanuu..... all the best......	positive	ന്ജന ഓരു ആ10 ഫന ആനു ബുത ഇതു കൊലാം നമ്മദ് ഇക്കാ പോലിയാനൂ എല്ല ദ ബെസ്റ്റ്	Njana oru a10 fana anu buta itu kolam nammad ika polyanu ella the best
156	156	Ee padam kand chirich pandaram adangi	positive	ഈം പദമ കംദ ചീരീച പംദരമ അദാനഗീ	Eem Padama Kamda Chireecha Pandarama Adanagi
157	157	Trailer kandappo oru karym manasilayi eni mammooka fans luciferine velluvilikkilla	negative	ട്രേല്ര് കന്ദാപ്പോ ഓരു കാര്യ്മ മാനസീലായീ ഇനീ മമൂകാ ഫംസ ലുസിഫേറിന് വേല്ലൂവീലീക്കില്ലാ	Trailer Kandapo Oru Karma Manaseelaai Inee Mamuka Famsa Lucifer No Vellooweelik
158	158	Hvy iteam	positive	ഹ്വ്യ ഇറ്റം	White item
159	159	Njan aashupatriyiloottu pookuvaa...ullla roomamellam roomanjichu parinju pooyi..baakki ulllathu pongithanna nikkuva..etttan maatana maaraka maasss*	positive	ന്ജന ആശുപത്രീയലഊട്ടു പൂകുവുല്ലാ രൂമാംമെലാമ രുമാംന്ജീചു പരീന്ജു പൂയീബാക്കീ ഉല്ലാതും പോംഗീഥാനനാ നിക്കുംവഏത്തന മാതനാ മാരകാ മാസ്സ	Njana hospital laootu pookuvulla rumammelama rumamnjichu parinju pooibakee ullatum pongeethanana nikumwaetana matana maraka massa
160	160	Fight vere level teateril paper kure keerendi varum ichayoooo	positive	ഫൈറ്റ് വേരാ ലെവല് ടെറ്റ്രില പേപ്പര് കുരേ കിരേംദീ വരുമ ഇചയൂ	Fight Vera Level Tetrila Paper Kure Kiremdi Varuma Ichayu
161	161	Trailer vere level Anu makkale🤩🤩Mammookka uyir...   mamangam_november 21	positive	ട്രേല്ര് വേരാ ലെവല് അനു മക്കലേമാംമാംഊക്കാ ഉയീര   മമംഗമ്ന്വംബര് 21	Trailer Vera Level Anu Makalemammooka Uira Mamangammon November 21
162	162	Ethilum valiya masSs eni ella  Padam 100 crore loading	positive	എതിലുംമ വാലീയാ മാസ ഇനീ ഏല്ലാ  പദമ 100 ക്രോര് ലോഡിങ്ങ്	Ethilma valiya masa inee ella padma 100 crore loading
163	163	E padathil elllavarum und but pottiyal ellam pogum....... Appurath Yama Dan kadha verunnund madhura raajayum Ethayalum all the best	neutral	ഏ പദതില ഏല്ലവരുമ ഉണ്ട് ബുത പോത്തിയല് ഏല്ലമ പോഗമ അപ്പുരഥ യാമ ദന കാധാ വേരുന്നുംദ മധുരാ രാജയഉംമ ഏതയാലുമ എല്ല ദ ബെസ്റ്റ്	There are all the best in each pada pothial allama pogama appuratha yama dana kadha verunumda madura rajayaumma etayaaluma ella the best
164	164	Pokiri Raja nte athra odulaa ee chithram eniku thonunnu....	negative	പോകിരീ രാജാ നീം അത്രാ ഓടുലാ ഈം ചിതാരാമ ഏനീകു തോനുംന്നു	Pokiree Raja Neem Atra Odula Eem Chitarama Eneiku Tonnumnu
165	165	Gopi sunderinte teaser bgm kaliyakkiyavarkkulla marupadi koodi	positive	ഗോപീ സുന്ദരിന്റ ടീസര് ബ്ഗ്മ കലീയാക്കീയാവര്ക്കുല്ലാ മാരുപദീ കൂഡി	Gopi Sundari Teaser Bagma Kaliyakiyavarkulla Marupadi Koodi
166	166	Eee oru movie കൊണ്ട്‌ mohanlal fan aakumennu തോനുന്നു katta waiting	positive	ഈം ഓരു മോവീഏ കണട മോഹനലാല ഫന ആകുമേനനു തനനന കട്ടാ വൈറ്റിങ്	Eam Oru Moviee Kanada Mohanalala Fana Akumenanu Thananana Katta Whiting
